57	875	0.492864
57	954	0.297533
58	972	0.28492
58	998	0.141833
59	944	0.247208
59	985	0.277269
60	506	0.938099
60	839	0.146341
61	809	0.41262
61	996	0.0583875
62	596	0.107177
62	789	0.713983
63	300	0.698804
63	949	0.275494
64	983	0.198975
64	994	0.148905
65	619	0.632112
65	917	0.43895
66	816	0.26425
66	995	0.150388
67	411	0.62752
67	708	0.328941
68	866	0.284388
68	978	0.132506
69	434	0.62752
69	921	0.20669
70	377	0.698804
70	747	0.530549
71	540	0.938099
71	996	1.83073
72	837	0.677666
72	968	0.445661
73	497	0.62752
73	991	0.150396
74	715	0.504391
74	992	0.173232
75	852	0.432107
75	934	0.290667
76	732	0.465374
76	993	0.269453
77	985	0.277269
77	999	0.12306
78	927	0.154542
78	940	0.689754
79	964	0.233776
79	969	0.229675
80	781	0.109372
80	921	0.672559
81	998	0.141833
81	1000	0.111976
82	979	0.222542
82	989	0.0429367
83	952	0.254281
83	992	0.173232
84	469	0.740664
84	902	0.113229
85	960	0.960812
85	987	0.647375
86	877	0.455256
86	939	0.336516
87	374	0.931738
87	925	0.306865
88	89	0.103526
88	944	0.713078
89	88	0.103526
89	844	0.735573
90	868	0.439198
90	980	0.170807
91	563	0.47223
91	941	0.314164
92	888	0.279711
92	995	0.150388
93	478	0.708345
93	668	0.567779
94	883	0.467373
94	996	0.0583875
95	985	0.277269
95	999	0.12306
96	913	0.326919
96	982	0.193539
97	955	0.249766
97	989	0.0429367
98	502	0.62752
98	968	0.303292
99	347	0.698804
99	349	0.698804
100	498	0.105647
100	671	0.857301
101	315	0.698804
101	775	0.436399
102	885	0.415822
102	919	0.416651
103	584	0.590551
103	989	0.0429367
104	949	0.275494
104	999	0.12306
105	24	0.931738
105	985	0.0517632
106	211	0.698804
106	337	0.698804
107	781	0.569566
107	897	0.479075
108	869	0.343869
108	886	0.483921
109	29	0.931738
109	113	0.103526
110	501	0.62752
110	681	0.567779
111	873	0.323152
111	990	0.155391
112	635	0.526465
112	928	0.286252
113	109	0.103526
113	981	0.575386
114	976	0.149199
114	981	0.109517
115	155	0.931738
115	652	0.107177
116	862	0.111612
116	1000	0.577846
117	891	0.323551
117	989	0.0429367
118	963	0.238705
118	998	0.141833
119	736	0.512874
119	946	0.184114
120	793	0.345775
120	934	0.290667
121	433	0.62752
121	928	0.286252
122	792	0.247379
122	996	0.0583875
123	378	0.931738
123	851	0.633561
124	963	0.238705
124	966	0.232432
125	273	0.931738
125	336	0.698804
126	907	0.401654
126	989	0.0429367
127	318	0.103526
127	999	0.588929
128	727	0.524602
128	991	0.150396
129	799	0.495749
129	982	0.193539
130	935	0.845592
130	945	0.344539
131	790	0.343203
131	995	0.150388
132	793	0.345775
132	974	0.231308
133	970	0.231058
133	997	0.130978
134	845	0.428363
134	973	0.266051
135	976	0.149199
135	981	0.109517
136	894	0.398849
136	990	0.155391
137	957	0.274252
137	990	0.155391
138	928	0.526413
138	990	0.62126
139	274	0.698804
139	841	0.534402
140	227	0.698804
140	977	0.169794
141	361	0.698804
141	672	0.567779
142	869	0.343869
142	962	0.275968
143	983	0.198975
143	994	0.148905
144	473	0.62752
144	933	0.224363
145	974	0.231308
145	991	0.150396
146	613	0.408056
146	976	0.149199
147	217	0.103526
147	989	0.508806
148	815	0.785084
148	1000	1.09052
149	911	0.455015
149	997	0.130978
150	892	0.112738
150	998	0.607702
151	749	0.342265
151	808	0.475907
152	978	0.132506
152	996	0.0583875
153	751	0.471145
153	961	0.249835
154	233	0.698804
154	824	0.377873
155	115	0.931738
155	422	0.501292
156	955	0.249766
156	989	0.0429367
157	971	0.658382
157	982	1.00655
158	816	0.26425
158	960	0.237163
159	694	0.593257
159	979	0.222542
160	811	0.521038
160	996	0.0583875
161	895	0.41173
161	995	0.150388
162	987	0.181506
162	998	0.141833
163	359	0.698804
163	918	0.292067
164	405	0.708345
164	961	0.249835
165	260	0.698804
165	936	0.287451
166	913	0.326919
166	946	0.184114
167	489	0.47541
167	965	0.330263
168	279	0.103526
168	963	0.704574
169	375	0.931738
169	863	0.250271
170	986	0.183334
170	994	0.148905
171	983	0.198975
171	994	0.148905
172	794	0.941777
172	936	0.585141
173	977	0.635663
173	984	0.621614
174	642	0.590551
174	973	0.266051
175	970	0.231058
175	975	0.258916
176	854	0.525718
176	997	0.130978
177	818	0.541026
177	997	0.130978
178	311	0.103526
178	905	0.625839
179	641	0.107177
179	999	0.588929
180	605	0.107177
180	914	0.713114
181	738	0.301703
181	952	0.254281
182	376	0.698804
182	992	0.173232
183	831	0.44671
183	912	0.279239
184	975	0.258916
184	997	0.130978
185	974	0.231308
185	991	0.150396
186	50	0.698804
186	922	0.117819
187	958	0.364974
187	961	0.715704
188	957	0.274252
188	990	0.155391
189	888	0.279711
189	964	0.233776
190	945	0.38114
190	1000	0.111976
191	998	0.141833
191	1000	0.111976
192	874	0.823048
192	950	0.225576
193	685	0.318319
193	978	0.132506
194	905	0.625839
194	951	0.298365
195	835	0.381902
195	962	0.275968
196	785	0.439939
196	869	0.343869
197	977	0.169794
197	980	0.170807
198	759	0.569566
198	995	0.150388
199	619	0.107177
199	976	0.615068
200	757	0.476392
200	996	0.0583875
201	320	0.698804
201	928	0.286252
202	662	0.632112
202	903	0.434847
203	916	0.376543
203	997	0.130978
204	988	0.250968
204	999	0.12306
205	894	0.398849
205	982	0.193539
206	930	0.348844
206	992	0.173232
207	789	0.713983
207	979	0.682755
208	655	0.632112
208	670	0.472697
209	709	0.504391
209	882	0.361894
210	485	0.105647
210	938	0.646355
211	106	0.698804
211	221	0.582337
212	980	0.170807
212	996	0.0583875
213	685	0.318319
213	978	0.132506
214	417	0.62752
214	999	0.12306
215	925	0.306865
215	974	0.231308
216	986	0.183334
216	994	0.148905
217	147	0.103526
217	792	0.713249
218	950	0.39318
218	984	0.231741
219	979	0.222542
219	989	0.0429367
220	273	0.103526
220	893	0.764663
221	211	0.582337
221	952	0.137814
222	986	0.183334
222	994	0.148905
223	613	0.408056
223	936	0.287451
224	458	0.105647
224	923	0.783603
225	998	0.141833
225	1000	0.111976
226	835	0.381902
226	962	0.275968
227	140	0.698804
227	977	0.0360971
228	863	0.250271
228	981	0.109517
229	817	0.518337
229	932	0.25415
230	959	0.289642
230	997	0.130978
231	974	0.231308
231	991	0.150396
232	954	0.297533
232	970	0.231058
233	154	0.698804
233	851	0.0361931
234	925	0.837305
234	997	0.596848
235	569	0.62752
235	975	0.258916
236	331	0.698804
236	967	0.270738
237	428	0.62752
237	949	0.275494
238	420	0.62752
238	544	0.549875
239	570	0.46905
239	690	0.504391
240	931	0.330126
240	956	0.237555
241	888	0.279711
241	964	0.233776
242	924	0.478785
242	984	0.231741
243	301	0.698804
243	967	0.270738
244	606	0.632112
244	844	0.269703
245	966	0.232432
245	987	0.181506
246	583	0.590551
246	974	0.231308
247	809	0.41262
247	996	0.0583875
248	454	0.105647
248	981	0.575386
249	793	0.345775
249	835	0.381902
250	790	0.809072
250	984	0.621614
251	757	0.476392
251	977	0.169794
252	556	0.62752
252	989	0.0429367
253	653	0.590551
253	996	0.0583875
254	960	0.237163
254	995	0.150388
255	288	0.698804
255	992	0.173232
256	873	0.323152
256	990	0.155391
257	940	0.998329
257	1000	0.577846
258	987	0.181506
258	998	0.141833
259	844	0.269703
259	938	0.180486
260	165	0.698804
260	880	0.224478
261	968	0.303292
261	999	0.12306
262	883	0.112202
262	954	0.763402
263	563	0.47223
263	933	0.224363
264	511	0.105647
264	932	0.72002
265	951	0.336699
265	956	0.237555
266	283	0.698804
266	614	0.590551
267	931	0.330126
267	965	0.330263
268	980	0.170807
268	996	0.0583875
269	978	0.132506
269	996	0.0583875
270	379	0.698804
270	832	0.541975
271	984	0.231741
271	986	0.183334
272	983	0.198975
272	994	0.148905
273	125	0.931738
273	220	0.103526
274	139	0.698804
274	992	0.0275671
275	947	0.418972
275	983	0.198975
276	538	0.938099
276	993	0.598871
277	918	0.292067
277	971	0.192513
278	486	0.62752
278	981	0.109517
279	168	0.103526
279	996	0.524257
280	891	0.323551
280	979	0.222542
281	9	0.698804
281	770	0.305347
282	899	0.307261
282	920	0.397706
283	266	0.698804
283	567	0.47223
284	950	0.39318
284	986	0.183334
285	735	0.10838
285	738	0.767572
286	620	0.632112
286	964	0.233776
287	979	0.222542
287	989	0.0429367
288	255	0.698804
288	992	0.0275671
289	426	0.708345
289	558	0.62752
290	904	0.471216
290	1000	0.111976
291	912	0.279239
291	976	0.149199
292	970	1.17568
292	971	0.658382
293	987	0.181506
293	1000	0.111976
294	808	0.475907
294	822	0.442008
295	953	0.389284
295	986	0.183334
296	432	0.708345
296	964	0.233776
297	451	0.105647
297	982	0.659408
298	879	0.372137
298	993	0.269453
299	884	0.233721
299	933	0.690232
300	63	0.698804
300	988	0.0180339
301	243	0.698804
301	944	0.0142737
302	848	0.475541
302	876	0.454014
303	648	0.474084
303	769	0.552283
304	520	0.62752
304	999	0.12306
305	913	0.326919
305	938	0.180486
306	922	0.350753
306	995	0.150388
307	833	0.110957
307	847	0.769346
308	976	0.149199
308	981	0.109517
309	18	0.103526
309	708	0.79481
310	674	0.514022
310	938	0.180486
311	178	0.103526
311	812	0.906916
312	967	0.270738
312	988	0.250968
313	911	0.455015
313	997	0.130978
314	919	0.416651
314	973	0.266051
315	101	0.698804
315	956	0.00462003
316	655	0.107177
316	749	0.808134
317	483	0.62752
317	969	0.229675
318	127	0.103526
318	970	0.696928
319	814	0.353598
319	967	0.270738
320	201	0.698804
320	544	0.31694
321	905	0.15997
321	973	0.266051
322	797	0.553552
322	998	0.141833
323	908	0.457945
323	963	0.238705
324	937	0.572314
324	948	0.727688
325	971	0.192513
325	973	0.266051
326	960	0.237163
326	995	0.150388
327	940	0.223885
327	990	0.155391
328	615	0.474084
328	992	0.173232
329	579	0.632112
329	991	0.150396
330	977	0.169794
330	996	0.0583875
331	236	0.698804
331	999	0.00102938
332	930	0.348844
332	942	0.355647
333	906	0.436869
333	958	0.325535
334	678	0.593257
334	957	0.274252
335	4	0.698804
335	996	0.103395
336	125	0.698804
336	887	0.188123
337	106	0.698804
337	992	0.0275671
338	700	0.133194
338	994	0.614774
339	931	0.433286
339	940	0.689754
340	833	0.482577
340	985	0.277269
341	979	0.222542
341	989	0.0429367
342	966	0.232432
342	1000	0.111976
343	815	0.319215
343	933	0.224363
344	890	0.460781
344	988	0.250968
345	610	0.107177
345	969	0.695545
346	6	0.698804
346	607	0.299383
347	99	0.698804
347	523	0.591878
348	607	0.532317
348	692	0.513404
349	99	0.698804
349	577	0.41585
350	388	0.698804
350	996	0.0583875
351	20	0.698804
351	480	0.47223
352	536	0.105647
352	996	0.524257
353	803	0.545527
353	932	0.25415
354	980	0.170807
354	996	0.0583875
355	846	0.504752
355	860	0.508591
356	436	0.708345
356	989	0.0429367
357	912	0.279239
357	981	0.109517
358	978	0.132506
358	996	0.0583875
359	163	0.698804
359	973	0.0331162
360	620	0.107177
360	851	0.734997
361	141	0.698804
361	991	0.150493
362	972	0.28492
362	987	0.181506
363	915	0.467019
363	950	0.39318
364	390	0.698804
364	878	0.38396
365	775	0.436399
365	893	0.298794
366	849	0.439246
366	941	0.314164
367	900	0.846945
367	976	1.11172
368	422	0.105647
368	946	0.649983
369	602	0.590551
369	850	0.483395
370	983	0.198975
370	986	0.183334
371	725	0.10838
371	990	0.62126
372	615	0.474084
372	722	0.593257
373	917	0.43895
373	956	0.237555
374	87	0.931738
374	588	0.107177
375	169	0.931738
375	969	1.01781
376	182	0.698804
376	992	0.0275671
377	70	0.698804
377	974	0.0716809
378	123	0.931738
378	971	0.0517632
379	270	0.698804
379	982	0.0509067
380	954	0.297533
380	958	0.325535
381	716	0.10838
381	997	0.596848
382	944	0.247208
382	999	0.12306
383	955	0.249766
383	989	0.0429367
384	698	0.566507
384	849	0.439246
385	967	0.270738
385	968	0.303292
386	701	0.421388
386	783	0.399908
387	966	0.232432
387	998	0.141833
388	350	0.698804
388	705	0.418556
389	937	0.303694
389	988	0.250968
390	364	0.698804
390	899	0.0743264
391	866	0.284388
391	978	0.132506
392	761	0.474484
392	895	0.41173
393	489	0.47541
393	931	0.330126
394	998	0.141833
394	1000	0.111976
395	919	0.350354
395	980	0.636676
396	983	0.050046
396	984	0.082812
396	986	0.0344048
397	674	0.365092
397	755	0.450422
397	990	0.00646217
398	714	0.422297
398	964	0.0848475
398	995	0.00145888
399	598	0.597707
399	939	0.346057
399	988	0.958221
400	689	0.224894
400	758	0.400998
400	993	0.120524
401	788	0.429445
401	963	0.0897757
401	1000	0.0752059
402	885	0.266893
402	918	0.143138
402	971	0.0435839
403	731	0.448636
403	791	0.408664
403	977	0.0208653
404	848	0.326612
404	944	0.0982793
404	988	0.102039
405	164	0.708345
405	914	0.673942
405	961	0.0264417
406	937	0.154765
406	944	0.0982793
406	985	0.12834
407	508	0.528234
407	874	0.20825
407	989	0.0215601
408	842	0.386453
408	970	0.0821294
408	975	0.109987
409	595	0.478854
409	944	0.0982793
409	999	0.085035
410	6	0.62752
410	703	0.332292
410	941	0.00994553
411	67	0.62752
411	936	0.0434343
411	976	0.0496294
412	743	0.365092
412	887	0.272128
412	932	0.105221
413	683	0.448636
413	960	0.0882338
413	969	0.0807464
414	770	0.389353
414	952	0.105352
414	992	0.0243032
415	666	0.597707
415	924	0.0574349
415	1000	0.121517
416	910	0.290215
416	931	0.181197
416	956	0.0886256
417	214	0.62752
417	985	0.0259215
417	999	0.0507461
418	840	0.461576
418	982	0.20308
418	997	1.01405
419	810	0.37615
419	980	0.0218781
419	996	0.0389986
420	238	0.62752
420	851	0.0311632
420	993	0.0187847
421	475	0.63388
421	652	0.638472
421	873	0.318116
422	155	0.501292
422	368	0.105647
422	962	0.259627
423	771	0.109372
423	937	0.313235
423	988	0.26051
424	903	0.285918
424	970	0.0821294
424	997	0.098511
425	495	0.105647
425	930	0.358385
425	992	0.182773
426	289	0.708345
426	440	0.478591
426	924	0.0574349
427	23	0.62752
427	982	0.0713483
427	990	0.0636169
428	237	0.62752
428	985	0.0259215
428	999	0.0507461
429	872	0.3836
429	952	0.105352
429	992	0.0243032
430	721	0.365092
430	783	0.250979
430	920	0.248777
431	685	0.16939
431	980	0.0218781
431	996	0.0389986
432	296	0.708345
432	736	0.10838
432	969	0.00628189
433	121	0.62752
433	824	0.0736542
433	899	0.00304222
434	69	0.62752
434	882	0.0576751
434	993	0.0187847
435	940	0.233426
435	959	0.488305
435	982	0.20308
436	356	0.708345
436	535	0.105647
436	979	0.0818958
437	853	0.307776
437	861	0.239812
437	991	0.00146664
438	931	0.181197
438	939	0.187587
438	965	0.181333
439	845	0.279434
439	905	0.0110407
439	971	0.0435839
440	426	0.478591
440	949	0.0457396
440	985	0.047515
441	927	0.279986
441	998	0.085731
441	1000	0.0752059
442	469	0.284336
442	521	0.105647
442	991	0.159937
443	823	0.298569
443	894	0.24992
443	990	0.00646217
444	732	0.316445
444	879	0.223208
444	993	0.120524
445	840	0.303105
445	946	0.0351846
445	982	0.0446101
446	983	0.050046
446	986	0.0344048
446	994	0.0983771
447	634	0.399619
447	956	0.0886256
447	965	0.181333
448	774	0.488786
448	879	0.381678
448	961	0.674102
449	749	0.314138
449	877	0.464797
449	951	0.34624
450	963	0.0897757
450	972	0.135991
450	998	0.085731
451	297	0.105647
451	816	0.273791
451	960	0.246704
452	922	0.201824
452	969	0.0807464
452	995	0.00145888
453	782	0.560234
453	874	0.420025
453	952	0.263822
454	248	0.105647
454	946	0.193655
454	957	0.283793
455	840	0.303105
455	940	0.0749562
455	957	0.125323
456	663	0.532826
456	925	0.157936
456	991	0.00146664
457	963	0.0897757
457	987	0.032577
457	998	0.085731
458	224	0.105647
458	907	0.411195
458	989	0.0524778
459	959	0.140713
459	970	0.0821294
459	975	0.109987
460	859	0.284256
460	893	0.149865
460	939	0.187587
461	40	0.62752
461	919	0.112432
461	971	0.0636024
462	957	0.125323
462	982	0.0446101
462	990	0.00646217
463	680	0.448636
463	796	0.342259
463	899	0.158332
464	830	0.274615
464	921	0.0577606
464	993	0.120524
465	890	0.311852
465	968	0.154363
465	988	0.102039
466	646	0.438442
466	805	0.401993
466	941	0.165235
467	984	0.082812
467	986	0.0344048
467	994	0.0983771
468	34	0.62752
468	518	0.424707
468	974	0.000396775
469	84	0.740664
469	442	0.284336
469	836	0.020149
470	722	0.10838
470	978	0.142047
470	996	0.0679286
471	836	0.337089
471	884	0.257467
471	925	0.157936
472	966	0.0835032
472	972	0.135991
472	1000	0.0752059
473	144	0.62752
473	611	0.323652
473	646	0.283152
474	671	0.242503
474	887	0.272128
474	933	0.0754337
475	421	0.63388
475	921	0.0641859
475	993	0.0156043
476	484	0.528234
476	611	0.478942
476	932	0.105221
477	547	0.528234
477	885	0.266893
477	923	0.168804
478	93	0.708345
478	760	0.366122
478	973	0.71353
479	908	0.309016
479	945	0.232211
479	987	0.032577
480	351	0.47223
480	613	0.181482
480	976	0.0346461
481	918	0.143138
481	923	0.168804
481	971	0.0435839
482	634	0.399619
482	939	0.187587
482	951	0.18777
483	317	0.62752
483	960	0.0108791
483	969	0.0016468
484	476	0.528234
484	817	0.263761
484	933	0.0650023
485	210	0.105647
485	864	0.50193
485	966	0.241973
486	278	0.62752
486	819	0.275561
486	839	0.115095
487	977	0.0208653
487	978	0.0796331
487	980	0.0218781
488	715	0.355462
488	942	0.206718
488	992	0.0243032
489	167	0.47541
489	393	0.47541
489	895	0.279708
490	935	0.230794
490	959	0.140713
490	997	0.098511
491	814	0.204669
491	968	0.154363
491	985	0.12834
492	949	0.709411
492	986	0.192875
492	994	0.158446
493	689	0.224894
493	733	0.385248
493	801	0.268975
494	517	0.528234
494	980	0.0218781
494	996	0.0389986
495	425	0.105647
495	987	0.191047
495	1000	0.121517
496	972	0.61835
496	984	0.241282
496	994	0.158446
497	73	0.62752
497	892	0.172981
497	961	0.023133
498	100	0.105647
498	748	0.528428
498	992	0.182773
499	670	0.482238
499	900	0.390617
499	955	0.899069
500	17	0.708345
500	948	0.826957
500	990	0.0300312
501	110	0.62752
501	976	0.0496294
501	981	0.0273086
502	98	0.62752
502	967	0.0343406
502	985	0.0259215
503	768	0.385471
503	847	0.154548
503	923	0.168804
504	539	0.63388
504	799	0.34682
504	990	0.00646217
505	839	0.428855
505	941	0.45655
505	976	0.15874
506	60	0.938099
506	917	0.00636072
506	965	0.00636072
507	688	0.48156
507	701	0.272459
507	921	0.0577606
508	407	0.528234
508	639	0.399619
508	979	0.0507136
509	654	0.107177
509	853	0.466246
509	962	0.285509
510	761	0.484025
510	995	0.159929
510	997	1.01405
511	264	0.105647
511	851	0.278669
511	882	0.371435
512	765	0.549682
512	807	0.53216
512	998	0.848262
513	747	0.109372
513	978	0.142047
513	996	0.0679286
514	809	0.263691
514	883	0.318444
514	980	0.0218781
515	743	0.10838
515	891	0.333092
515	989	0.0524778
516	966	0.0835032
516	972	0.135991
516	998	0.085731
517	494	0.528234
517	977	0.014456
517	996	0.0817534
518	468	0.424707
518	884	0.203584
518	934	0.0878545
519	741	0.380248
519	827	0.386453
519	976	0.00026999
520	304	0.62752
520	988	0.0219768
520	999	0.0507461
521	442	0.105647
521	823	0.457039
521	913	0.33646
522	814	0.204669
522	967	0.121809
522	999	0.085035
523	347	0.591878
523	701	0.314462
523	775	0.145279
524	953	0.240355
524	983	0.050046
524	994	0.0983771
525	820	0.429445
525	956	0.0886256
525	965	0.181333
526	712	0.10838
526	961	0.259376
526	991	0.159937
527	536	0.713115
527	622	0.107177
527	777	0.577198
528	925	0.157936
528	962	0.127039
528	991	0.00146664
529	864	0.34346
529	972	0.135991
529	1000	0.0752059
530	873	0.332693
530	946	0.193655
530	975	0.798636
531	709	0.355462
531	878	0.235031
531	928	0.137323
532	792	0.0984503
532	977	0.0208653
532	978	0.0796331
533	783	0.250979
533	851	0.120199
533	993	0.120524
534	948	0.11289
534	979	0.0736133
534	989	0.0215601
535	436	0.105647
535	922	0.360294
535	995	0.159929
536	352	0.105647
536	527	0.713115
536	981	0.0156946
537	904	0.322287
537	987	0.032577
537	1000	0.0752059
538	276	0.938099
538	580	0.325773
538	698	0.106998
539	504	0.63388
539	946	0.0351846
539	989	1.18984
540	71	0.938099
540	927	0.00636072
540	987	0.00636072
541	872	0.111612
541	983	0.208516
541	994	0.158446
542	948	0.826957
542	959	0.299183
542	975	0.268457
543	679	0.411046
543	933	0.0754337
543	941	0.165235
544	238	0.549875
544	320	0.31694
544	993	0.0304549
545	847	0.313018
545	973	0.275592
545	980	0.721673
546	926	0.337096
546	984	0.082812
546	994	0.0983771
547	477	0.528234
547	885	0.161246
547	918	0.0374909
548	902	0.38077
548	983	0.050046
548	984	0.082812
549	927	0.279986
549	963	0.0897757
549	998	0.085731
550	943	0.311984
550	983	0.050046
550	986	0.0344048
551	635	0.377536
551	690	0.355462
551	899	0.158332
552	824	0.228944
552	837	0.0628677
552	993	0.120524
553	963	0.0897757
553	998	0.085731
553	1000	0.0752059
554	947	0.270043
554	953	0.240355
554	994	0.0983771
555	570	0.478591
555	967	0.625612
555	993	0.278994
556	252	0.62752
556	955	0.0211109
556	989	0.034098
557	901	0.29672
557	942	0.206718
557	952	0.105352
558	289	0.62752
558	968	0.0436994
558	985	0.0259215
559	695	0.421273
559	822	0.293079
559	937	0.154765
560	766	0.428175
560	935	0.230794
560	959	0.140713
561	586	0.107177
561	988	0.26051
561	999	0.132601
562	733	0.385248
562	806	0.356446
562	878	0.235031
563	91	0.47223
563	263	0.47223
563	933	0.00636072
564	685	0.16939
564	700	0.278506
564	977	0.0208653
565	772	0.357602
565	869	0.19494
565	974	0.0823794
566	903	0.285918
566	970	0.0821294
566	975	0.109987
567	283	0.47223
567	616	0.420621
567	988	0.0243946
568	821	0.37152
568	960	0.0882338
568	995	0.00145888
569	235	0.62752
569	767	0.298767
569	929	0.178686
570	239	0.46905
570	555	0.478591
570	824	0.00318036
571	866	0.29393
571	969	1.01993
571	977	0.179335
572	861	0.264377
572	936	0.296992
572	976	0.15874
573	702	0.365092
573	874	0.20825
573	979	0.0736133
574	960	0.0882338
574	969	0.0807464
574	995	0.00145888
575	814	0.363139
575	937	0.313235
575	970	1.1778
576	912	0.134902
576	976	0.00486184
576	981	0.0995215
576	995	1.14223
577	349	0.41585
577	783	0.116955
577	830	0.14059
577	928	0.00329857
578	736	0.368536
578	938	0.0361485
578	961	0.675632
578	990	0.011054
579	329	0.632112
579	751	0.171518
579	934	0.0331366
579	973	0.715061
580	538	0.325773
580	692	0.366946
580	699	0.450613
580	967	0.627143
581	859	0.208465
581	893	0.0740737
581	939	0.111795
581	965	0.105542
582	651	0.422011
582	888	0.0549912
582	960	0.0124426
582	964	0.0090563
583	246	0.590551
583	594	0.33466
583	773	0.26796
583	991	0.04224
584	103	0.590551
584	891	0.0152925
584	955	0.0491177
584	989	0.124682
585	658	0.107177
585	796	0.346851
585	921	0.0623525
585	993	0.125116
586	561	0.107177
586	772	0.362194
586	852	0.28777
586	962	0.131631
587	665	0.482298
587	830	0.279207
587	899	0.162924
587	981	1.08116
588	374	0.107177
588	887	0.27672
588	896	0.362274
588	932	0.109813
589	35	0.590551
589	605	0.404653
589	647	0.218193
589	964	0.0502272
590	867	0.336569
590	927	0.204195
590	998	0.0099398
590	1000	0.12899
591	893	0.0740737
591	939	0.111795
591	951	0.111978
591	965	0.105542
592	635	0.107177
592	892	0.332862
592	934	0.14633
592	991	0.00605849
593	742	0.348986
593	816	0.0395295
593	922	0.126033
593	969	0.00495524
594	583	0.33466
594	934	0.0347764
594	961	0.0714612
594	991	0.127537
595	409	0.478854
595	937	0.0583368
595	988	0.0222403
595	999	0.0510096
596	62	0.107177
596	957	0.129915
596	982	0.0492019
596	990	0.011054
597	861	0.164021
597	862	0.336569
597	974	0.00658823
597	991	0.00811717
598	399	0.597707
598	897	0.135502
598	910	0.095571
598	965	0.0365888
599	866	0.140051
599	904	0.00555613
599	978	0.084225
599	980	0.0264699
600	915	0.242299
600	943	0.236193
600	947	0.194252
600	983	0.0513565
601	626	0.482298
601	785	0.295602
601	852	0.28777
601	881	0.112202
602	369	0.590551
602	960	0.0467466
602	969	0.0484916
602	995	0.015729
603	836	0.261298
603	861	0.164021
603	961	0.025115
603	991	0.00811717
604	945	0.236803
604	972	0.140583
604	991	0.807932
604	1000	0.0797977
605	180	0.107177
605	589	0.404653
605	922	0.164856
605	964	0.0478787
606	244	0.632112
606	685	0.226179
606	957	0.0481435
606	982	0.0759402
607	346	0.299383
607	348	0.532317
607	679	0.160554
607	941	0.013542
608	628	0.535887
608	688	0.10838
608	948	0.117482
608	979	0.0782052
609	801	0.193183
609	882	0.137174
609	928	0.0615322
609	993	0.0447325
610	345	0.107177
610	697	0.452309
610	934	0.14633
610	974	0.0869712
611	473	0.323652
611	476	0.478942
611	618	0.107177
611	932	0.0344784
612	778	0.325483
612	940	0.104436
612	946	0.0601618
612	982	0.0591211
613	146	0.408056
613	223	0.408056
613	480	0.181482
613	643	0.241149
614	266	0.590551
614	753	0.296616
614	967	0.0568601
614	988	0.0494546
615	328	0.474084
615	372	0.474084
615	952	0.00821442
615	992	0.00821442
616	567	0.420621
616	804	0.316432
616	949	0.0513263
616	999	0.0704208
617	873	0.098432
617	938	0.0586375
617	982	0.0591211
617	990	0.0287046
618	611	0.107177
618	700	0.283098
618	866	0.140051
618	978	0.084225
619	65	0.632112
619	199	0.107177
619	931	0.0304989
619	956	0.00234714
620	286	0.632112
620	360	0.107177
620	969	0.00623864
620	995	0.0572896
621	927	0.204195
621	966	0.00771204
621	972	0.0601998
621	987	0.0406045
622	527	0.107177
622	983	0.0546379
622	984	0.0874038
622	994	0.00456782
623	915	0.242299
623	984	0.0070208
623	986	0.055093
623	994	0.022586
624	875	0.268143
624	916	0.151823
